Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-05-06,9.01,9.3,9.01,9.3,9.28440366972,436.0,7.0,4048.0,436.0,100.0,0.29,0.29
2015-05-07,8.41,10.2,8.41,10.2,9.85588235294,680.0,8.0,6702.0,680.0,100.0,1.79,1.79
2015-05-08,10.77,10.77,9.5,10.49,10.2380952381,21.0,7.0,215.0,16.0,76.19,1.27,-0.28
2015-05-11,11.25,11.25,11.25,11.25,11.25,600.0,2.0,6750.0,600.0,100.0,0.0,0.0
2015-05-12,11.23,11.23,11.23,11.23,11.23,500.0,2.0,5615.0,500.0,100.0,0.0,0.0
2015-05-13,10.11,11.95,10.11,11.0,10.1663551402,535.0,7.0,5439.0,531.0,99.25,1.84,0.89
2015-05-14,11.98,11.98,10.98,10.98,10.9876237624,404.0,5.0,4439.0,404.0,100.0,1.0,-1.0
2015-05-15,10.5,10.5,9.9,10.11,10.0118289354,1099.0,6.0,11003.0,699.0,63.6,0.6,-0.39
2015-05-18,9.1,11.0,9.1,11.0,10.8592592593,540.0,5.0,5864.0,501.0,92.78,1.9,1.9
2015-05-19,11.1,11.1,11.1,11.1,11.1,1000.0,4.0,11100.0,1000.0,100.0,0.0,0.0
2015-05-20,12.0,12.0,11.42,11.9,11.4732142857,112.0,3.0,1285.0,106.0,94.64,0.58,-0.1
2015-05-21,12.5,12.5,10.75,12.0,11.1458823529,425.0,4.0,4737.0,425.0,100.0,1.75,-0.5
2015-05-22,11.98,11.98,11.98,11.98,11.9782608696,552.0,3.0,6612.0,552.0,100.0,0.0,0.0
2015-05-26,12.6,12.6,10.8,10.8,10.858974359,78.0,3.0,847.0,78.0,100.0,1.8,-1.8
2015-05-27,9.85,10.99,9.8,10.99,9.85875429132,2039.0,7.0,20102.0,1939.0,95.1,1.19,1.14
2015-05-28,9.95,11.67,9.9,11.67,10.1186375813,2613.0,12.0,26440.0,2513.0,96.17,1.77,1.72
2015-05-29,10.51,10.51,10.51,10.51,10.5099457505,2212.0,11.0,23248.0,2012.0,90.96,0.0,0.0
2015-06-01,10.01,10.98,10.0,10.0,10.735,200.0,3.0,2147.0,200.0,100.0,0.98,-0.01
2015-06-02,10.01,10.01,10.01,10.01,10.0,5.0,1.0,50.0,5.0,100.0,0.0,0.0
2015-06-03,9.5,10.0,9.5,10.0,9.91525423729,295.0,4.0,2925.0,295.0,100.0,0.5,0.5
2015-06-04,9.51,10.47,9.31,10.47,9.67669902913,1030.0,10.0,9967.0,520.0,50.49,1.16,0.96
2015-06-08,12.5,12.5,9.1,10.51,9.9423929099,677.0,12.0,6731.0,623.0,92.02,3.4,-1.99
2015-06-09,11.99,11.99,11.99,11.99,11.5,2.0,1.0,23.0,2.0,100.0,0.0,0.0
2015-06-10,11.95,12.0,11.95,12.0,11.6666666667,3.0,3.0,35.0,3.0,100.0,0.05,0.05
2015-06-11,13.75,13.75,12.6,12.6,13.0,2.0,2.0,26.0,1.0,50.0,1.15,-1.15
2015-06-12,14.99,14.99,12.14,12.14,12.3636363636,11.0,3.0,136.0,11.0,100.0,2.85,-2.85
2015-06-16,11.0,11.0,9.72,9.72,9.72196620584,651.0,4.0,6329.0,651.0,100.0,1.28,-1.28
2015-06-18,9.0,9.25,9.0,9.02,9.01304347826,3450.0,9.0,31095.0,2349.0,68.09,0.25,0.02
2015-06-19,8.01,10.59,8.01,10.48,8.23863636364,88.0,3.0,725.0,80.0,90.91,2.58,2.47
2015-06-22,9.5,9.5,9.15,9.15,9.26666666667,900.0,5.0,8340.0,900.0,100.0,0.35,-0.35
2015-06-23,9.02,9.54,9.0,9.0,9.01886792453,530.0,4.0,4780.0,528.0,99.62,0.54,-0.02
2015-06-24,7.26,9.15,7.26,9.15,8.95514018692,3210.0,21.0,28746.0,2910.0,90.65,1.89,1.89
2015-06-25,10.95,10.95,9.15,9.15,9.21153846154,52.0,3.0,479.0,50.0,96.15,1.8,-1.8
2015-06-26,10.95,10.95,8.01,9.0,9.00696435887,2441.0,9.0,21986.0,2406.0,98.57,2.94,-1.95
2015-06-29,8.0,8.02,8.0,8.0,8.00119284294,5030.0,11.0,40246.0,4930.0,98.01,0.02,0.0
2015-06-30,9.0,9.0,8.58,8.58,8.77021470991,2189.0,12.0,19198.0,2000.0,91.37,0.42,-0.42
2015-07-01,8.5,8.55,8.49,8.49,8.50933333333,1500.0,4.0,12764.0,1500.0,100.0,0.06,-0.01
2015-07-02,8.5,10.17,8.5,8.7,8.61924119241,738.0,5.0,6361.0,728.0,98.64,1.67,0.2
2015-07-03,8.58,8.58,8.34,8.34,8.4890625,640.0,3.0,5433.0,640.0,100.0,0.24,-0.24
2015-07-06,8.73,8.73,8.0,8.0,8.15537383178,856.0,7.0,6981.0,856.0,100.0,0.73,-0.73
2015-07-07,8.39,8.39,8.29,8.29,8.33653846154,104.0,3.0,867.0,104.0,100.0,0.1,-0.1
2015-07-08,8.68,8.68,8.6,8.6,8.62842892768,401.0,4.0,3460.0,401.0,100.0,0.08,-0.08
2015-07-09,8.98,8.98,8.17,8.17,8.39820846906,2456.0,12.0,20626.0,2166.0,88.19,0.81,-0.81
